# 气象站 西安, 中国, WMO_ID=57131，选择从 05.10.2017 至 05.10.2018, 所有日期
# 编码: UTF-8
# 数据由web站点“Reliable Prognosis”提供，rp5.ru 
# 使用数据时，请自觉指出网站名称
# 气象参数代码见地址 http://rp5.ru/archive.php?wmo_id=57131&lang=cn
#
"当地时间 西安";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"18.11.2017 14:00";"6.6";"735.5";"773.7";"-2.2";"28";"从东北方吹来的风";"2";"";"";"100%.";" ";"";"";"5.8";"";"";"100%.";"2500或更高，或无云。";"";"";"30.0";"-10.6";"";"";"";"";"";"";
"18.11.2017 11:00";"6.1";"737.7";"776.1";"0.2";"25";"从东北方吹来的风";"7";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-12.5";"";"";"";"";"";"";
"18.11.2017 08:00";"5.9";"737.5";"775.9";"1.0";"34";"从东北方吹来的风";"4";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"30.0";"-8.8";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"18.11.2017 05:00";"6.9";"736.5";"774.7";"0.4";"52";"从东北方吹来的风";"4";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"9.0";"-2.3";"";"";"";"";"";"";
"18.11.2017 02:00";"7.3";"736.1";"774.3";"0.5";"56";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"11.5";"";"";"";"";"";"8.0";"-1.1";"";"";"";"";"";"";
"17.11.2017 23:00";"8.9";"735.6";"773.5";"1.5";"79";"从东方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"2.1";"5.5";"";"";"";"";"";"";
"17.11.2017 20:00";"9.8";"734.1";"771.8";"2.4";"75";"从西南方吹来的风";"1";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"2.5";"5.6";"";"";"";"";"";"";
"17.11.2017 17:00";"11.1";"731.7";"769.1";"1.6";"66";"从西南方吹来的风";"1";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"3.0";"5.0";"";"";"";"";"";"";
"17.11.2017 14:00";"11.2";"730.1";"767.4";"-0.1";"67";"从东北方吹来的风";"1";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.4";"";"";"100%.";"2500或更高，或无云。";"";"";"2.9";"5.3";"";"";"";"";"";"";
"17.11.2017 11:00";"10.2";"730.2";"767.7";"1.9";"69";"从西北方吹来的风";"1";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"2.6";"4.8";"";"";"";"";"";"";
"17.11.2017 08:00";"8.1";"728.3";"766.0";"1.0";"78";"从东南偏南方向吹来的风";"1";"";"";"100%.";"薄雾 ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"2.8";"4.5";"";"";"";"";"";"";
"17.11.2017 05:00";"7.6";"727.3";"765.0";"0.1";"79";"从东北偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"2.9";"4.2";"";"";"";"";"";"";
"17.11.2017 02:00";"8.2";"727.2";"764.8";"-0.4";"74";"从西北偏西方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"10.1";"";"";"";"";"";"2.9";"3.7";"";"";"";"";"";"";
"16.11.2017 23:00";"8.6";"727.6";"765.1";"0.4";"70";"从南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"";"";"";"";"";"";"";"";"";"5.0";"3.4";"";"";"";"";"";"";
"16.11.2017 20:00";"9.2";"727.2";"764.5";"1.3";"53";"从西南偏南方向吹来的风";"2";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"10.0";"0.1";"";"";"";"";"";"";
"16.11.2017 17:00";"9.3";"725.9";"763.3";"-0.4";"54";"从东南方吹来的风";"1";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"11.0";"0.5";"";"";"";"";"";"";
"16.11.2017 14:00";"9.6";"726.3";"763.6";"-2.0";"47";"从东北偏北方向吹来的风";"2";"";"";"100%.";" ";"";"";"2.7";"";"";"100%.";"2500或更高，或无云。";"";"";"13.0";"-1.2";"";"";"";"";"";"";
"16.11.2017 11:00";"7.1";"728.3";"766.1";"0.4";"65";"从西北偏西方向吹来的风";"1";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"6.0";"1.0";"";"";"";"";"";"";
"16.11.2017 08:00";"3.0";"727.9";"766.2";"1.0";"87";"从西北偏北方向吹来的风";"2";"";"";"40%.";" ";"";"";"";"";"";"40%.";"2500或更高，或无云。";"";"";"4.1";"1.1";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"16.11.2017 05:00";"3.2";"726.9";"765.2";"0.0";"85";"无风";"0";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"4.3";"0.9";"";"";"";"";"";"";
"16.11.2017 02:00";"4.6";"726.9";"765.0";"-1.2";"81";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"11.8";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"15.11.2017 23:00";"6.0";"728.1";"766.0";"0.3";"70";"从西北偏西方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"霾 ";"";"";"";"";"";"";"";"";"";"6.0";"0.8";"";"";"";"";"";"";
"15.11.2017 20:00";"7.6";"727.8";"765.4";"0.9";"65";"从西北方吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"10.0";"1.4";"";"";"";"";"";"";
"15.11.2017 17:00";"10.9";"726.9";"764.1";"-0.7";"45";"从东北方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"13.0";"-0.6";"";"";"";"";"";"";
"15.11.2017 14:00";"11.0";"727.6";"764.9";"-2.9";"41";"从东北偏北方向吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"1.7";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"17.0";"-1.7";"";"";"";"";"";"";
"15.11.2017 11:00";"8.0";"730.5";"768.3";"0.2";"49";"从东方吹来的风";"3";"";"";"10%  或者更少，但不为0";" ";"";"";"";"";"";"10%  或者更少，但不为0";"2500或更高，或无云。";"";"";"14.0";"-2.1";"";"";"";"";"";"";
"15.11.2017 08:00";"2.4";"730.3";"768.9";"0.2";"84";"从东北偏北方向吹来的风";"2";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"6.0";"0.0";"";"";"地表潮湿";"";"";"";
"15.11.2017 05:00";"3.1";"730.1";"768.5";"-0.7";"84";"从南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"15.11.2017 02:00";"3.5";"730.8";"768.2";"0.0";"84";"从北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"11.4";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"14.11.2017 23:00";"5.0";"730.8";"769.0";"0.4";"78";"从西北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"14.11.2017 20:00";"6.9";"730.4";"768.0";"1.3";"67";"从东北偏东方向吹来的风";"2";"";"";"无云";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"7.0";"1.2";"";"";"";"";"";"";
"14.11.2017 17:00";"10.4";"729.1";"766.5";"-0.5";"50";"从东南偏东方向吹来的风";"1";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"10.0";"0.4";"";"";"";"";"";"";
"14.11.2017 14:00";"11.1";"729.6";"766.9";"-2.3";"40";"从东北偏东方向吹来的风";"2";"";"";"70 – 80%.";" ";"";"";"4.1";"";"";"70 – 80%.";"1000-1500";"";"";"19.0";"-2.0";"";"";"";"";"";"";
"14.11.2017 11:00";"7.4";"731.9";"769.8";"0.7";"57";"从东北方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"1500-2000";"";"";"10.0";"-0.6";"";"";"";"";"";"";
"14.11.2017 08:00";"4.8";"731.2";"769.5";"1.2";"82";"从东北方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"4.6";"2.0";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"14.11.2017 05:00";"5.2";"730.0";"768.1";"0.5";"81";"从东北偏北方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"4.7";"2.2";"";"";"";"";"";"";
"14.11.2017 02:00";"5.7";"729.5";"767.5";"-0.1";"86";"从东北偏北方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"14.4";"";"";"";"";"";"4.1";"3.5";"";"";"";"";"";"";
"13.11.2017 23:00";"6.7";"729.6";"767.5";"-0.4";"90";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"1.7";"5.2";"";"";"";"";"";"";
"13.11.2017 20:00";"9.2";"730.0";"767.4";"1.1";"81";"从北方吹来的风";"2";"";"";"无云";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"3.8";"6.1";"";"";"";"";"";"";
"13.11.2017 17:00";"13.2";"728.9";"765.9";"0.0";"59";"从东南偏东方向吹来的风";"2";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"";"5.4";"";"";"";"";"";"";
"13.11.2017 14:00";"13.5";"728.9";"765.9";"-1.9";"58";"从东北方吹来的风";"2";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"3.6";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"5.0";"5.4";"";"";"";"";"";"";
"13.11.2017 11:00";"9.9";"730.8";"768.3";"-0.1";"75";"从东南偏南方向吹来的风";"2";"";"";"无云";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"4.5";"5.7";"";"";"";"";"";"";
"13.11.2017 08:00";"4.2";"730.9";"768.4";"2.0";"94";"从东北方吹来的风";"1";"";"";"无云";"薄雾 ";"";"";"";"";"";"";"";"";"";"1.9";"3.3";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"13.11.2017 05:00";"4.8";"728.9";"767.0";"-0.6";"90";"从东北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"3.8";"3.3";"";"";"";"";"";"";
"13.11.2017 02:00";"5.6";"729.5";"767.6";"0.0";"88";"从东南偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"13.8";"";"";"";"";"";"3.8";"3.8";"";"";"";"";"";"";
"12.11.2017 23:00";"7.3";"729.5";"767.3";"0.4";"81";"从西北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"12.11.2017 20:00";"9.2";"729.1";"766.6";"1.0";"67";"从东北方吹来的风";"2";"";"";"40%.";" ";"";"";"";"";"";"40%.";"2500或更高，或无云。";"";"";"9.0";"3.4";"";"";"";"";"";"";
"12.11.2017 17:00";"12.5";"728.1";"765.1";"-0.3";"55";"从东南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"11.0";"3.7";"";"";"";"";"";"";
"12.11.2017 14:00";"12.1";"728.4";"765.5";"-2.5";"49";"从西南方吹来的风";"3";"";"";"无云";" ";"";"";"3.7";"";"";"";"";"";"";"13.0";"1.7";"";"";"";"";"";"";
"12.11.2017 11:00";"8.7";"730.9";"768.6";"1.1";"68";"从西南偏南方向吹来的风";"3";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"10.0";"3.1";"";"";"";"";"";"";
"12.11.2017 08:00";"6.3";"729.8";"767.8";"1.1";"79";"从西南方吹来的风";"2";"";"";"100%.";"薄雾 ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"7.0";"2.8";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"12.11.2017 05:00";"4.6";"728.7";"766.9";"-0.3";"82";"从西南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.8";"";"";"";"";"";"";
"12.11.2017 02:00";"4.4";"729.0";"767.2";"-0.3";"83";"从西北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"10.7";"";"";"";"";"";"8.0";"1.8";"";"";"";"";"";"";
"11.11.2017 23:00";"5.5";"729.3";"767.4";"-0.4";"77";"从西方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"9.0";"1.8";"";"";"";"";"";"";
"11.11.2017 20:00";"7.4";"729.7";"767.1";"0.9";"62";"从东北偏东方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"16.0";"0.6";"";"";"";"";"";"";
"11.11.2017 17:00";"9.5";"728.8";"766.3";"-0.7";"53";"从东方吹来的风";"3";"";"";"60%.";" ";"";"";"";"";"";"60%.";"2500或更高，或无云。";"";"";"24.0";"0.4";"";"";"";"";"";"";
"11.11.2017 14:00";"9.5";"729.5";"767.0";"-1.9";"45";"从东北方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"5.9";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"27.0";"-2.1";"";"";"";"";"";"";
"11.11.2017 11:00";"7.7";"731.4";"769.3";"0.1";"50";"从东北偏东方向吹来的风";"3";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"30.0";"-2.3";"";"";"";"";"";"";
"11.11.2017 08:00";"6.2";"731.3";"769.4";"0.1";"48";"从东北偏北方向吹来的风";"3";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"30.0";"-4.0";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"11.11.2017 05:00";"6.1";"731.2";"769.3";"-0.6";"52";"从东北方吹来的风";"4";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"30.0";"-3.0";"";"";"";"";"";"";
"11.11.2017 02:00";"6.6";"731.8";"769.8";"-1.2";"64";"从东北偏北方向吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"12.5";"";"";"";"";"";"18.0";"0.3";"";"";"";"";"";"";
"10.11.2017 23:00";"8.9";"733.0";"770.8";"-0.7";"58";"从东北偏北方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"22.0";"0.9";"";"";"";"";"";"";
"10.11.2017 20:00";"10.1";"733.7";"771.4";"0.4";"54";"从东北偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"29.0";"1.2";"";"";"";"";"";"";
"10.11.2017 17:00";"11.3";"733.3";"770.8";"-0.5";"42";"从东北方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-1.1";"";"";"";"";"";"";
"10.11.2017 14:00";"12.4";"733.8";"771.2";"-2.3";"35";"从东方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"8.5";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-2.6";"";"";"";"";"";"";
"10.11.2017 11:00";"11.0";"736.1";"773.8";"0.7";"43";"从东方吹来的风";"1";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"26.0";"-1.1";"";"";"";"";"";"";
"10.11.2017 08:00";"9.8";"735.4";"772.6";"2.6";"47";"从北方吹来的风";"3";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"30.0";"-1.0";"3.0";"12";"";"";"";"";
"10.11.2017 05:00";"9.5";"732.8";"770.5";"0.2";"84";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"28.0";"6.9";"";"";"";"";"";"";
"10.11.2017 02:00";"9.6";"732.6";"770.3";"-1.0";"86";"从西南偏西方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"15.6";"";"";"";"";"";"28.0";"7.4";"3.0";"6";"";"";"";"";
"09.11.2017 23:00";"10.2";"733.6";"771.2";"0.5";"90";"从西南方吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"18.0";"8.6";"";"";"";"";"";"";
"09.11.2017 20:00";"10.9";"733.1";"770.2";"4.4";"87";"从西南偏西方向吹来的风";"3";"";"";"100%.";"间歇性雨，不冻，在观测时较弱 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"12.0";"8.8";"3.0";"6";"";"";"";"";
"09.11.2017 17:00";"14.8";"728.7";"765.5";"0.9";"64";"从西南偏南方向吹来的风";"3";"";"";"100%.";" ";"";"";"";"";"";"100%.";"2500或更高，或无云。";"";"";"9.0";"8.1";"";"";"";"";"";"";
"09.11.2017 14:00";"15.5";"727.8";"764.4";"-1.3";"62";"从西南方吹来的风";"3";"";"";"100%.";" ";"";"";"9.3";"";"";"100%.";"2500或更高，或无云。";"";"";"8.0";"8.3";"";"";"";"";"";"";
"09.11.2017 11:00";"13.7";"729.1";"766.0";"1.7";"74";"从南方吹来的风";"3";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"4.2";"9.2";"";"";"";"";"";"";
"09.11.2017 08:00";"9.6";"727.4";"764.8";"2.4";"86";"从西方吹来的风";"2";"";"";"无云";"薄雾 ";"";"";"";"";"";"";"";"";"";"3.2";"7.4";"";"";"";"";"";"";
"09.11.2017 05:00";"9.8";"725.0";"762.2";"-0.1";"87";"从西南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"3.5";"7.7";"";"";"";"";"";"";
"09.11.2017 02:00";"10.4";"725.1";"762.3";"-1.1";"84";"从北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"18.9";"";"";"";"";"";"3.9";"7.8";"";"";"";"";"";"";
"08.11.2017 23:00";"12.2";"726.2";"763.2";"-0.2";"74";"从西北偏西方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"08.11.2017 20:00";"14.2";"726.4";"763.1";"0.9";"64";"从西南方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"7.0";"7.5";"";"";"";"";"";"";
"08.11.2017 17:00";"17.9";"725.5";"761.7";"-0.7";"49";"从南方吹来的风";"3";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"11.0";"7.0";"";"";"";"";"";"";
"08.11.2017 14:00";"18.5";"726.2";"762.4";"-2.1";"44";"从东方吹来的风";"1";"";"";"无云";" ";"";"";"7.9";"";"";"";"";"";"";"11.0";"6.0";"";"";"";"";"";"";
"08.11.2017 11:00";"14.2";"728.3";"765.1";"-1.1";"55";"从东北偏东方向吹来的风";"3";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.3";"";"";"";"";"";"";
"08.11.2017 08:00";"9.2";"729.4";"766.2";"0.7";"75";"从东北偏北方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"11.0";"5.0";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"08.11.2017 05:00";"8.7";"728.7";"766.3";"-0.7";"73";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"15.0";"4.1";"";"";"";"";"";"";
"08.11.2017 02:00";"9.9";"729.4";"766.9";"-0.9";"68";"从西北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"21.6";"";"";"";"";"";"17.0";"4.3";"";"";"";"";"";"";
"07.11.2017 23:00";"12.6";"730.3";"767.4";"0.3";"59";"从西北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"";"";"";"10.0";"4.8";"";"";"";"";"";"";
"07.11.2017 20:00";"14.2";"730.0";"766.9";"0.6";"54";"无风";"0";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"9.0";"5.0";"";"";"";"";"";"";
"07.11.2017 17:00";"20.5";"729.4";"765.5";"-0.9";"36";"从东南偏东方向吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"27.0";"4.9";"";"";"";"";"";"";
